SNOMED_CT_ID	HPO_ID	HPO_NAME
SNOMEDCT:53801007	HP:0003005	Ganglioneuroma
SNOMEDCT:432328008	HP:0003006	Neuroblastoma
SNOMEDCT:87364003	HP:0003006	Neuroblastoma
SNOMEDCT:318761000119105	HP:0003034	Diaphyseal sclerosis
SNOMEDCT:34643004	HP:0003034	Diaphyseal sclerosis
SNOMEDCT:399269003	HP:0003040	Arthropathy
SNOMEDCT:205329008	HP:0003041	Humeroradial synostosis
SNOMEDCT:125617002	HP:0003042	Elbow dislocation
SNOMEDCT:417558002	HP:0003042	Elbow dislocation
SNOMEDCT:202265005	HP:0003044	Shoulder flexion contracture
SNOMEDCT:417109008	HP:0003048	Radial head subluxation
SNOMEDCT:95854004	HP:0003048	Radial head subluxation
SNOMEDCT:43689004	HP:0003049	Ulnar deviation of the wrist
SNOMEDCT:702313004	HP:0003057	Tetraamelia
SNOMEDCT:4530000	HP:0003067	Madelung deformity
SNOMEDCT:202307002	HP:0003070	Elbow ankylosis
SNOMEDCT:166702002	HP:0003072	Hypercalcemia
SNOMEDCT:66931009	HP:0003072	Hypercalcemia
SNOMEDCT:119247004	HP:0003073	Hypoalbuminemia
SNOMEDCT:237598005	HP:0003074	Hyperglycemia
SNOMEDCT:80394007	HP:0003074	Hyperglycemia
SNOMEDCT:8900005	HP:0003075	Hypoproteinemia
SNOMEDCT:45154002	HP:0003076	Glycosuria
SNOMEDCT:55822004	HP:0003077	Hyperlipidemia
SNOMEDCT:9634000	HP:0003083	Dislocated radial head
SNOMEDCT:203074005	HP:0003089	Hamstring contractures
SNOMEDCT:372939007	HP:0003095	Septic arthritis
SNOMEDCT:396234004	HP:0003095	Septic arthritis
SNOMEDCT:93255008	HP:0003097	Short femur
SNOMEDCT:236477004	HP:0003108	Hyperglycinuria
SNOMEDCT:22450000	HP:0003109	Hyperphosphaturia
SNOMEDCT:237840007	HP:0003111	Abnormal blood ion concentration
SNOMEDCT:10399008	HP:0003113	Hypochloremia
SNOMEDCT:102594003	HP:0003115	Abnormal EKG
SNOMEDCT:237735008	HP:0003118	Increased circulating cortisol level
SNOMEDCT:275437005	HP:0003118	Increased circulating cortisol level
SNOMEDCT:47270006	HP:0003118	Increased circulating cortisol level
SNOMEDCT:370992007	HP:0003119	Abnormal circulating lipid concentration
SNOMEDCT:13644009	HP:0003124	Hypercholesterolemia
SNOMEDCT:166830008	HP:0003124	Hypercholesterolemia
SNOMEDCT:234440005	HP:0003125	Reduced factor VIII activity
SNOMEDCT:86353007	HP:0003127	Hypocalciuria
SNOMEDCT:190882007	HP:0003128	Lactic acidosis
SNOMEDCT:91273001	HP:0003128	Lactic acidosis
SNOMEDCT:85020001	HP:0003131	Cystinuria
SNOMEDCT:53124003	HP:0003137	Prolinuria
SNOMEDCT:190773008	HP:0003141	Increased LDL cholesterol concentration
SNOMEDCT:398036000	HP:0003141	Increased LDL cholesterol concentration
SNOMEDCT:61336008	HP:0003146	Hypocholesterolemia
SNOMEDCT:28987007	HP:0003150	Glutaric aciduria
SNOMEDCT:13003007	HP:0003153	Cystathioninuria
SNOMEDCT:76023003	HP:0003158	Hyposthenuria
SNOMEDCT:367621000119107	HP:0003159	Hyperoxaluria
SNOMEDCT:6974005	HP:0003162	Fasting hypoglycemia
SNOMEDCT:410051001	HP:0003167	Carnosinuria
SNOMEDCT:93008005	HP:0003174	Abnormal ischium morphology
SNOMEDCT:59606006	HP:0003179	Protrusio acetabuli
SNOMEDCT:82231009	HP:0003186	Inverted nipples
SNOMEDCT:8915006	HP:0003187	Breast hypoplasia
SNOMEDCT:61582004	HP:0003193	Allergic rhinitis
SNOMEDCT:249310005	HP:0003196	Short nose
SNOMEDCT:129565002	HP:0003198	Myopathy
SNOMEDCT:240131006	HP:0003201	Rhabdomyolysis
SNOMEDCT:89010004	HP:0003201	Rhabdomyolysis
SNOMEDCT:74035001	HP:0003202	Skeletal muscle atrophy
SNOMEDCT:124277009	HP:0003218	Oroticaciduria
SNOMEDCT:47641009	HP:0003218	Oroticaciduria
SNOMEDCT:4320005	HP:0003225	Reduced coagulation factor V activity
SNOMEDCT:88776002	HP:0003225	Reduced coagulation factor V activity
SNOMEDCT:286926003	HP:0003228	Hypernatremia
SNOMEDCT:39355002	HP:0003228	Hypernatremia
SNOMEDCT:56595005	HP:0003231	Hypertyrosinemia
SNOMEDCT:190785000	HP:0003233	Decreased HDL cholesterol concentration
SNOMEDCT:421784001	HP:0003234	Decreased circulating carnitine concentration
SNOMEDCT:124283007	HP:0003235	Hypermethioninemia
SNOMEDCT:43123004	HP:0003235	Hypermethioninemia
SNOMEDCT:57835009	HP:0003235	Hypermethioninemia
SNOMEDCT:55236002	HP:0003239	Phosphoethanolaminuria
SNOMEDCT:204888000	HP:0003244	Penile hypospadias
SNOMEDCT:248871003	HP:0003250	Aplasia of the vagina
SNOMEDCT:87380008	HP:0003250	Aplasia of the vagina
SNOMEDCT:2904007	HP:0003251	Male infertility
SNOMEDCT:362970003	HP:0003256	Abnormality of the coagulation cascade
SNOMEDCT:64779008	HP:0003256	Abnormality of the coagulation cascade
SNOMEDCT:166717003	HP:0003259	Elevated circulating creatinine concentration
SNOMEDCT:25739007	HP:0003260	Hydroxyprolinemia
SNOMEDCT:310290006	HP:0003262	Anti-smooth muscle antibody positivity
SNOMEDCT:70199000	HP:0003264	Deficiency of N-acetylglucosamine-1-phosphotransferase
SNOMEDCT:281610001	HP:0003265	Neonatal hyperbilirubinemia
SNOMEDCT:64855000	HP:0003269	Sudanophilic leukodystrophy
SNOMEDCT:41931001	HP:0003270	Abdominal distention
SNOMEDCT:60728008	HP:0003270	Abdominal distention
SNOMEDCT:28543008	HP:0003271	Visceromegaly
SNOMEDCT:202283002	HP:0003273	Hip contracture
SNOMEDCT:296041000119103	HP:0003279	Coxa magna
SNOMEDCT:6669004	HP:0003286	Cystathioninemia
SNOMEDCT:76916001	HP:0003298	Spina bifida occulta
SNOMEDCT:274152003	HP:0003302	Spondylolisthesis
SNOMEDCT:240221008	HP:0003304	Spondylolysis
SNOMEDCT:249710008	HP:0003307	Hyperlordosis
SNOMEDCT:61960001	HP:0003307	Hyperlordosis
SNOMEDCT:298186005	HP:0003318	Cervical spine hypermobility
SNOMEDCT:68962001	HP:0003326	Myalgia
SNOMEDCT:124706000	HP:0003343	Reduced glutathione synthetase level
SNOMEDCT:234589002	HP:0003343	Reduced glutathione synthetase level
SNOMEDCT:39112005	HP:0003343	Reduced glutathione synthetase level
SNOMEDCT:2359002	HP:0003348	Hyperalaninemia
SNOMEDCT:124718009	HP:0003353	Propionyl-CoA carboxylase deficiency
SNOMEDCT:69080001	HP:0003353	Propionyl-CoA carboxylase deficiency
SNOMEDCT:35912001	HP:0003355	Aminoaciduria
SNOMEDCT:18789002	HP:0003361	Tryptophanuria
SNOMEDCT:27317008	HP:0003363	Abdominal situs inversus
SNOMEDCT:43876007	HP:0003363	Abdominal situs inversus
SNOMEDCT:49218002	HP:0003365	Arthralgia of the hip
SNOMEDCT:289457006	HP:0003375	Narrow greater sciatic notch
SNOMEDCT:27253007	HP:0003376	Steppage gait
SNOMEDCT:248268002	HP:0003388	Easy fatigability
SNOMEDCT:298294005	HP:0003391	Gowers sign
SNOMEDCT:85905009	HP:0003391	Gowers sign
SNOMEDCT:55300003	HP:0003394	Muscle spasm
SNOMEDCT:111496009	HP:0003396	Syringomyelia
SNOMEDCT:91019004	HP:0003401	Paresthesia
SNOMEDCT:263042007	HP:0003414	Atlantoaxial dislocation
SNOMEDCT:45179004	HP:0003414	Atlantoaxial dislocation
SNOMEDCT:161891005	HP:0003418	Back pain
SNOMEDCT:279039007	HP:0003419	Low back pain
SNOMEDCT:205455005	HP:0003422	Vertebral segmentation defect
SNOMEDCT:111007000	HP:0003429	CNS hypomyelination
SNOMEDCT:274818004	HP:0003438	Absent Achilles reflex
SNOMEDCT:165624002	HP:0003452	Increased serum iron
SNOMEDCT:274523007	HP:0003457	EMG abnormality
SNOMEDCT:202820009	HP:0003467	Atlantoaxial instability
SNOMEDCT:205043005	HP:0003468	Abnormal vertebral morphology
SNOMEDCT:74877002	HP:0003468	Abnormal vertebral morphology
SNOMEDCT:44695005	HP:0003470	Paralysis
SNOMEDCT:190869004	HP:0003472	Hypocalcemic tetany
SNOMEDCT:397974008	HP:0003474	Somatic sensory dysfunction
SNOMEDCT:398026008	HP:0003474	Somatic sensory dysfunction
SNOMEDCT:59073000	HP:0003474	Somatic sensory dysfunction
SNOMEDCT:128208007	HP:0003477	Peripheral axonal neuropathy
SNOMEDCT:60703000	HP:0003477	Peripheral axonal neuropathy
SNOMEDCT:713512009	HP:0003484	Upper limb muscle weakness
SNOMEDCT:246586009	HP:0003487	Babinski sign
SNOMEDCT:366575004	HP:0003487	Babinski sign
SNOMEDCT:165850001	HP:0003493	Antinuclear antibody positivity
SNOMEDCT:237836003	HP:0003510	Severe short stature
SNOMEDCT:237837007	HP:0003510	Severe short stature
SNOMEDCT:422065006	HP:0003510	Severe short stature
SNOMEDCT:124147007	HP:0003534	Reduced xanthine dehydrogenase level
SNOMEDCT:72682008	HP:0003534	Reduced xanthine dehydrogenase level
SNOMEDCT:237950009	HP:0003535	3-Methylglutaconic aciduria
SNOMEDCT:4519003	HP:0003537	Hypouricemia
SNOMEDCT:267044007	HP:0003546	Exercise intolerance
SNOMEDCT:249940002	HP:0003547	Shoulder girdle muscle weakness
SNOMEDCT:282195009	HP:0003551	Difficulty climbing stairs
SNOMEDCT:16046003	HP:0003552	Muscle stiffness
SNOMEDCT:193225000	HP:0003560	Muscular dystrophy
SNOMEDCT:73297009	HP:0003560	Muscular dystrophy
SNOMEDCT:190786004	HP:0003563	Decreased LDL cholesterol concentration
SNOMEDCT:165468009	HP:0003565	Elevated erythrocyte sedimentation rate
SNOMEDCT:124669001	HP:0003568	Decreased glucosephosphate isomerase level
SNOMEDCT:29692004	HP:0003570	Molybdenum cofactor deficiency
SNOMEDCT:124718009	HP:0003571	Propionic acidemia
SNOMEDCT:69080001	HP:0003571	Propionic acidemia
SNOMEDCT:176271000119108	HP:0003573	Increased total bilirubin
SNOMEDCT:367326009	HP:0003587	Insidious onset
SNOMEDCT:61751001	HP:0003587	Insidious onset
SNOMEDCT:237959005	HP:0003614	Trimethylaminuria
SNOMEDCT:205532005	HP:0003634	Amyoplasia
SNOMEDCT:68600005	HP:0003641	Hemoglobinuria
SNOMEDCT:367368009	HP:0003643	Sulfite oxidase deficiency
SNOMEDCT:409675001	HP:0003645	Prolonged partial thromboplastin time
SNOMEDCT:16980002	HP:0003651	Foam cells
SNOMEDCT:77365006	HP:0003654	Reduced dihydropyrimidine dehydrogenase level
SNOMEDCT:252157006	HP:0003676	Progressive
SNOMEDCT:255314001	HP:0003676	Progressive
SNOMEDCT:702322003	HP:0003680	Nonprogressive
SNOMEDCT:713514005	HP:0003690	Limb muscle weakness
SNOMEDCT:17211005	HP:0003691	Scapular winging
SNOMEDCT:249902000	HP:0003698	Difficulty standing
SNOMEDCT:249939004	HP:0003701	Proximal muscle weakness
SNOMEDCT:699269005	HP:0003715	Myofibrillar myopathy
SNOMEDCT:300948004	HP:0003731	Quadriceps muscle weakness
SNOMEDCT:16851005	HP:0003737	Mitochondrial myopathy
SNOMEDCT:249941003	HP:0003749	Pelvic girdle muscle weakness
SNOMEDCT:80449002	HP:0003750	Increased muscle fatiguability
SNOMEDCT:75047002	HP:0003756	Skeletal myopathy
SNOMEDCT:248316006	HP:0003758	Reduced subcutaneous adipose tissue
SNOMEDCT:6595006	HP:0003761	Calcinosis
SNOMEDCT:15545001	HP:0003762	Uterus didelphys
SNOMEDCT:22504001	HP:0003762	Uterus didelphys
SNOMEDCT:191983006	HP:0003763	Bruxism
SNOMEDCT:90207007	HP:0003763	Bruxism
SNOMEDCT:21119008	HP:0003764	Nevus
SNOMEDCT:400096001	HP:0003764	Nevus
SNOMEDCT:51697005	HP:0003764	Nevus
SNOMEDCT:9014002	HP:0003765	Psoriasiform dermatitis
SNOMEDCT:198030008	HP:0003768	Periodic paralysis
SNOMEDCT:57602001	HP:0003771	Pulp calcification
SNOMEDCT:433146000	HP:0003774	Stage 5 chronic kidney disease
SNOMEDCT:17170005	HP:0003777	Pili torti
SNOMEDCT:275295002	HP:0003781	Excessive salivation
SNOMEDCT:53827007	HP:0003781	Excessive salivation
SNOMEDCT:62718007	HP:0003781	Excessive salivation
SNOMEDCT:276506001	HP:0003811	Neonatal death
SNOMEDCT:237364002	HP:0003826	Stillbirth
SNOMEDCT:276507005	HP:0003826	Stillbirth
SNOMEDCT:125615005	HP:0003834	Shoulder dislocation
SNOMEDCT:417076003	HP:0003834	Shoulder dislocation
SNOMEDCT:263051004	HP:0003835	Shoulder subluxation
SNOMEDCT:205330003	HP:0003939	Humeroulnar synostosis
SNOMEDCT:239866002	HP:0003940	Osteoarthritis of the elbow
SNOMEDCT:12676007	HP:0003978	Fractured radius
SNOMEDCT:54556006	HP:0003987	Fractured ulna
SNOMEDCT:125618007	HP:0003994	Dislocated wrist
SNOMEDCT:371199008	HP:0004050	Absent hand
SNOMEDCT:249755001	HP:0004060	Trident hand
SNOMEDCT:203556007	HP:0004097	Deviation of finger
SNOMEDCT:26517000	HP:0004097	Deviation of finger
SNOMEDCT:48449000	HP:0004099	Macrodactyly
SNOMEDCT:20136007	HP:0004232	Accessory carpal bones
SNOMEDCT:9181003	HP:0004232	Accessory carpal bones
SNOMEDCT:20511007	HP:0004277	Fractured hand bones
SNOMEDCT:128545000	HP:0004299	Hernia of the abdominal wall
SNOMEDCT:102542000	HP:0004305	Involuntary movements
SNOMEDCT:44103008	HP:0004308	Ventricular arrhythmia
SNOMEDCT:195060002	HP:0004309	Ventricular preexcitation
SNOMEDCT:119250001	HP:0004313	Decreased circulating antibody level
SNOMEDCT:123785006	HP:0004315	Decreased circulating IgG level
SNOMEDCT:190981001	HP:0004315	Decreased circulating IgG level
SNOMEDCT:60086000	HP:0004319	Decreased circulating aldosterone level
SNOMEDCT:45135002	HP:0004320	Vaginal fistula
SNOMEDCT:68666001	HP:0004321	Bladder fistula
SNOMEDCT:237836003	HP:0004322	Short stature
SNOMEDCT:161831008	HP:0004324	Increased body weight
SNOMEDCT:262286000	HP:0004324	Increased body weight
SNOMEDCT:8943002	HP:0004324	Increased body weight
SNOMEDCT:161832001	HP:0004325	Decreased body weight
SNOMEDCT:248342006	HP:0004325	Decreased body weight
SNOMEDCT:262285001	HP:0004325	Decreased body weight
SNOMEDCT:89362005	HP:0004325	Decreased body weight
SNOMEDCT:238108007	HP:0004326	Cachexia
SNOMEDCT:285384003	HP:0004326	Cachexia
SNOMEDCT:17401000119104	HP:0004330	Increased skull ossification
SNOMEDCT:253980008	HP:0004331	Decreased skull ossification
SNOMEDCT:250284007	HP:0004332	Abnormal lymphocyte morphology
SNOMEDCT:399979006	HP:0004334	Dermal atrophy
SNOMEDCT:400190005	HP:0004334	Dermal atrophy
SNOMEDCT:3006004	HP:0004372	Reduced consciousness
SNOMEDCT:445006008	HP:0004373	Focal dystonia
SNOMEDCT:126950007	HP:0004375	Neoplasm of the nervous system
SNOMEDCT:129154003	HP:0004377	Hematological neoplasm
SNOMEDCT:269475001	HP:0004377	Hematological neoplasm
SNOMEDCT:250978003	HP:0004380	Aortic valve calcification
SNOMEDCT:268185002	HP:0004381	Supravalvular aortic stenosis
SNOMEDCT:473372009	HP:0004382	Mitral valve calcification
SNOMEDCT:62067003	HP:0004383	Hypoplastic left heart
SNOMEDCT:236077008	HP:0004385	Protracted diarrhea
SNOMEDCT:43752006	HP:0004387	Enterocolitis
SNOMEDCT:18389004	HP:0004388	Microcolon
SNOMEDCT:235825006	HP:0004389	Intestinal pseudo-obstruction
SNOMEDCT:715201005	HP:0004389	Intestinal pseudo-obstruction
SNOMEDCT:27391005	HP:0004390	Hamartomatous polyposis
SNOMEDCT:5187006	HP:0004392	Prune belly
SNOMEDCT:78809005	HP:0004394	Multiple gastric polyps
SNOMEDCT:87252009	HP:0004394	Multiple gastric polyps
SNOMEDCT:248325000	HP:0004395	Malnutrition
SNOMEDCT:2492009	HP:0004395	Malnutrition
SNOMEDCT:47563007	HP:0004395	Malnutrition
SNOMEDCT:65404009	HP:0004395	Malnutrition
SNOMEDCT:70241007	HP:0004395	Malnutrition
SNOMEDCT:64379006	HP:0004396	Poor appetite
SNOMEDCT:5153001	HP:0004397	Ectopic anus
SNOMEDCT:13200003	HP:0004398	Peptic ulcer
SNOMEDCT:206523001	HP:0004401	Meconium ileus
SNOMEDCT:233662009	HP:0004401	Meconium ileus
SNOMEDCT:86092005	HP:0004401	Meconium ileus
SNOMEDCT:700153004	HP:0004404	Abnormal nipple morphology
SNOMEDCT:83156004	HP:0004409	Hyposmia
SNOMEDCT:126660000	HP:0004411	Deviated nasal septum
SNOMEDCT:128588008	HP:0004414	Abnormality of the pulmonary artery
SNOMEDCT:198914002	HP:0004414	Abnormality of the pulmonary artery
SNOMEDCT:36110001	HP:0004414	Abnormality of the pulmonary artery
SNOMEDCT:95441000	HP:0004415	Pulmonary artery stenosis
SNOMEDCT:63491006	HP:0004417	Intermittent claudication
SNOMEDCT:64156001	HP:0004418	Thrombophlebitis
SNOMEDCT:65198009	HP:0004420	Arterial thrombosis
SNOMEDCT:718099006	HP:0004423	Cranium bifidum occultum
SNOMEDCT:69288002	HP:0004428	Elfin facies
SNOMEDCT:31323000	HP:0004430	Severe combined immunodeficiency
SNOMEDCT:24743004	HP:0004431	Complement deficiency
SNOMEDCT:119249001	HP:0004432	Agammaglobulinemia
SNOMEDCT:234554004	HP:0004433	Secretory IgA deficiency
SNOMEDCT:82054006	HP:0004438	Hyperostosis frontalis interna
SNOMEDCT:28861008	HP:0004439	Craniofacial dysostosis
SNOMEDCT:109418001	HP:0004442	Sagittal craniosynostosis
SNOMEDCT:109417006	HP:0004443	Lambdoidal craniosynostosis
SNOMEDCT:17235000	HP:0004444	Spherocytosis
SNOMEDCT:178935009	HP:0004445	Elliptocytosis
SNOMEDCT:191169008	HP:0004445	Elliptocytosis
SNOMEDCT:250242004	HP:0004445	Elliptocytosis
SNOMEDCT:165479004	HP:0004447	Poikilocytosis
SNOMEDCT:197270009	HP:0004448	Fulminant hepatic failure
SNOMEDCT:235884008	HP:0004448	Fulminant hepatic failure
SNOMEDCT:19560007	HP:0004459	Exostosis of the external auditory canal
SNOMEDCT:43887004	HP:0004464	Postauricular pit
SNOMEDCT:1955003	HP:0004467	Preauricular pit
SNOMEDCT:204271000	HP:0004467	Preauricular pit
SNOMEDCT:204272007	HP:0004467	Preauricular pit
SNOMEDCT:63480004	HP:0004469	Chronic bronchitis
SNOMEDCT:3961000119101	HP:0004482	Relative macrocephaly
SNOMEDCT:711039004	HP:0004487	Acrobrachycephaly
SNOMEDCT:19888007	HP:0004568	Beaking of vertebral bodies
SNOMEDCT:388981000	HP:0004602	Cervical C2/C3 vertebral fusion
SNOMEDCT:5601008	HP:0004602	Cervical C2/C3 vertebral fusion
SNOMEDCT:18347007	HP:0004610	Lumbar spinal canal stenosis
SNOMEDCT:79807003	HP:0004684	Talipes valgus
SNOMEDCT:205145001	HP:0004691	2-3 toe syndactyly
SNOMEDCT:49008000	HP:0004712	Renal malrotation
SNOMEDCT:264932002	HP:0004722	Thickened glomerular basement membrane
SNOMEDCT:60926001	HP:0004743	Chronic tubulointerstitial nephritis
SNOMEDCT:59479006	HP:0004746	Glomerular subendothelial electron-dense deposits
SNOMEDCT:5370000	HP:0004749	Atrial flutter
SNOMEDCT:66657009	HP:0004751	Paroxysmal ventricular tachycardia
SNOMEDCT:426749004	HP:0004754	Permanent atrial fibrillation
SNOMEDCT:440028005	HP:0004754	Permanent atrial fibrillation
SNOMEDCT:6456007	HP:0004755	Supraventricular tachycardia
SNOMEDCT:25569003	HP:0004756	Ventricular tachycardia
SNOMEDCT:282825002	HP:0004757	Paroxysmal atrial fibrillation
SNOMEDCT:67198005	HP:0004763	Paroxysmal supraventricular tachycardia
SNOMEDCT:253395003	HP:0004764	Myxomatous mitral valve degeneration
SNOMEDCT:42069006	HP:0004764	Myxomatous mitral valve degeneration
SNOMEDCT:301797007	HP:0004783	Duodenal polyposis
SNOMEDCT:6477005	HP:0004785	Malrotation of colon
SNOMEDCT:427044009	HP:0004787	Fulminant hepatitis
SNOMEDCT:267425008	HP:0004789	Lactose intolerance
SNOMEDCT:700094005	HP:0004789	Lactose intolerance
SNOMEDCT:30811009	HP:0004791	Esophageal ulceration
SNOMEDCT:126765001	HP:0004796	Gastrointestinal obstruction
SNOMEDCT:715852004	HP:0004798	Recurrent infection of the gastrointestinal tract
SNOMEDCT:197083003	HP:0004800	Duodenal diverticula
SNOMEDCT:38911009	HP:0004804	Congenital hemolytic anemia
SNOMEDCT:42601008	HP:0004804	Congenital hemolytic anemia
SNOMEDCT:17788007	HP:0004808	Acute myeloid leukemia
SNOMEDCT:413443009	HP:0004808	Acute myeloid leukemia
SNOMEDCT:91861009	HP:0004808	Acute myeloid leukemia
SNOMEDCT:240305000	HP:0004809	Neonatal alloimmune thrombocytopenia
SNOMEDCT:234371002	HP:0004810	Congenital hypoplastic anemia
SNOMEDCT:52951008	HP:0004810	Congenital hypoplastic anemia
SNOMEDCT:88854002	HP:0004810	Congenital hypoplastic anemia
SNOMEDCT:73162004	HP:0004813	Post-transfusion thrombocytopenia
SNOMEDCT:1963002	HP:0004818	Paroxysmal nocturnal hemoglobinuria
SNOMEDCT:110005000	HP:0004820	Acute myelomonocytic leukemia
SNOMEDCT:277601005	HP:0004820	Acute myelomonocytic leukemia
SNOMEDCT:30962008	HP:0004820	Acute myelomonocytic leukemia
SNOMEDCT:109998009	HP:0004828	Refractory anemia with ringed sideroblasts
SNOMEDCT:128846006	HP:0004828	Refractory anemia with ringed sideroblasts
SNOMEDCT:110004001	HP:0004836	Acute promyelocytic leukemia
SNOMEDCT:28950004	HP:0004836	Acute promyelocytic leukemia
SNOMEDCT:9434008	HP:0004839	Pyropoikilocytosis
SNOMEDCT:44666001	HP:0004840	Hypochromic microcytic anemia
SNOMEDCT:46981006	HP:0004841	Reduced factor XII activity
SNOMEDCT:74789008	HP:0004844	Coombs-positive hemolytic anemia
SNOMEDCT:22331004	HP:0004845	Acute monocytic leukemia
SNOMEDCT:413441006	HP:0004845	Acute monocytic leukemia
SNOMEDCT:425688002	HP:0004848	Ph-positive acute lymphoblastic leukemia
SNOMEDCT:426955004	HP:0004848	Ph-positive acute lymphoblastic leukemia
SNOMEDCT:710167004	HP:0004850	Recurrent deep vein thrombosis
SNOMEDCT:1563006	HP:0004855	Reduced protein S activity
SNOMEDCT:4984008	HP:0004856	Normochromic microcytic anemia
SNOMEDCT:234482009	HP:0004859	Amegakaryocytic thrombocytopenia
SNOMEDCT:12907000	HP:0004860	Thiamine-responsive megaloblastic anemia
SNOMEDCT:41841004	HP:0004864	Refractory sideroblastic anemia
SNOMEDCT:707480001	HP:0004870	Chronic hemolytic anemia
SNOMEDCT:284077005	HP:0004871	Perineal fistula
SNOMEDCT:236037000	HP:0004872	Incisional hernia
SNOMEDCT:241556001	HP:0004872	Incisional hernia
SNOMEDCT:423427003	HP:0004879	Intermittent hyperventilation
SNOMEDCT:55490007	HP:0004886	Congenital laryngeal stridor
SNOMEDCT:609561005	HP:0004904	Maturity-onset diabetes of the young
SNOMEDCT:72000004	HP:0004905	Reduced circulating vitamin A concentration
SNOMEDCT:427784006	HP:0004906	Hypernatremic dehydration
SNOMEDCT:66266003	HP:0004912	Hypophosphatemic rickets
SNOMEDCT:190745006	HP:0004919	Galactose intolerance
SNOMEDCT:190749000	HP:0004919	Galactose intolerance
SNOMEDCT:68528007	HP:0004923	Hyperphenylalaninemia
SNOMEDCT:251047005	HP:0004927	Pulmonary artery dilatation
SNOMEDCT:237897009	HP:0004934	Vascular calcification
SNOMEDCT:10930001	HP:0004935	Pulmonary artery atresia
SNOMEDCT:204443008	HP:0004935	Pulmonary artery atresia
SNOMEDCT:111293003	HP:0004936	Venous thrombosis
SNOMEDCT:194892009	HP:0004937	Pulmonary artery aneurysm
SNOMEDCT:67362008	HP:0004942	Aortic aneurysm
SNOMEDCT:128608001	HP:0004944	Dilatation of the cerebral artery
SNOMEDCT:128617001	HP:0004947	Arteriovenous fistula
SNOMEDCT:439470001	HP:0004947	Arteriovenous fistula
SNOMEDCT:399957001	HP:0004950	Peripheral arterial stenosis
SNOMEDCT:400047006	HP:0004950	Peripheral arterial stenosis
SNOMEDCT:111289009	HP:0004952	Pulmonary arteriovenous fistulas
SNOMEDCT:86252004	HP:0004960	Absent pulmonary artery
SNOMEDCT:253631001	HP:0004969	Peripheral pulmonary artery stenosis
SNOMEDCT:253645007	HP:0004970	Ascending tubular aorta aneurysm
SNOMEDCT:54682008	HP:0004971	Pulmonary artery hypoplasia
SNOMEDCT:58320001	HP:0004976	Knee dislocation
SNOMEDCT:202246002	HP:0005001	Recurrent patellar dislocation
SNOMEDCT:239873007	HP:0005086	Knee osteoarthritis
SNOMEDCT:232326009	HP:0005101	High-frequency hearing impairment
SNOMEDCT:48758008	HP:0005101	High-frequency hearing impairment
SNOMEDCT:49436004	HP:0005110	Atrial fibrillation
SNOMEDCT:72654001	HP:0005115	Supraventricular arrhythmia
SNOMEDCT:253522006	HP:0005133	Right ventricular dilatation
SNOMEDCT:6996004	HP:0005134	Absence of the pulmonary valve
SNOMEDCT:253634009	HP:0005143	Anomalous origin of right pulmonary artery from ascending aorta
SNOMEDCT:233970002	HP:0005145	Coronary artery stenosis
SNOMEDCT:13867009	HP:0005151	Preductal coarctation of the aorta
SNOMEDCT:81898007	HP:0005155	Ventricular escape rhythm
SNOMEDCT:111323005	HP:0005160	Total anomalous pulmonary venous return
SNOMEDCT:39905002	HP:0005160	Total anomalous pulmonary venous return
SNOMEDCT:275514001	HP:0005162	Abnormal left ventricular function
