ICD10	OMIM
ICD-10:G40.4	OMIM:619777
ICD-10:G40.4	OMIM:619317
ICD-10:G40.4	OMIM:619561
ICD-10:G40.4	OMIM:617166
ICD-10:G40.4	OMIM:617162
ICD-10:G40.4	OMIM:618916
ICD-10:G40.4	OMIM:618910
ICD-10:G40.4	OMIM:618396
ICD-10:G40.4	OMIM:618008
ICD-10:G40.4	OMIM:301058
ICD-10:G40.4	OMIM:620033
ICD-10:G40.4	OMIM:619922
ICD-10:G40.4	OMIM:616409
ICD-10:G40.4	OMIM:617020
ICD-10:G40.4	OMIM:617106
ICD-10:G40.4	OMIM:616056
ICD-10:G40.4	OMIM:616346
ICD-10:G40.4	OMIM:619970
ICD-10:G40.4	OMIM:615476
ICD-10:G40.4	OMIM:617665
ICD-10:G40.4	OMIM:614558
ICD-10:G40.4	OMIM:616366
ICD-10:G40.4	OMIM:618437
ICD-10:G40.4	OMIM:618012
ICD-10:G40.4	OMIM:618067
ICD-10:G40.4	OMIM:617132
ICD-10:G40.4	OMIM:619124
ICD-10:G40.4	OMIM:615833
ICD-10:G40.4	OMIM:618557
ICD-10:G40.4	OMIM:618559
ICD-10:G40.4	OMIM:617854
ICD-10:G40.4	OMIM:617153
ICD-10:G40.4	OMIM:616339
ICD-10:G40.4	OMIM:616211
ICD-10:G40.4	OMIM:617938
ICD-10:G40.4	OMIM:615905
ICD-10:G40.4	OMIM:619606
ICD-10:G40.4	OMIM:619605
ICD-10:G40.4	OMIM:619814
ICD-10:G40.4	OMIM:618201
ICD-10:G40.4	OMIM:618959
ICD-10:G40.4	OMIM:615871
ICD-10:G40.4	OMIM:619881
ICD-10:G40.4	OMIM:619913
ICD-10:G40.4	OMIM:620115
ICD-10:H90.5	OMIM:300700
ICD-10:E88.8	OMIM:619256
ICD-10:E88.8	OMIM:619232
ICD-10:E88.8	OMIM:607748
ICD-10:Q87.8	OMIM:304340
ICD-10:E77.8	OMIM:616917
ICD-10:Q87.0	OMIM:616900
ICD-10:D81.4	OMIM:242700
ICD-10:E88.8	OMIM:609060
ICD-10:Q87.0	OMIM:608432
ICD-10:D84.8	OMIM:212050
ICD-10:Q87.1	OMIM:602471
ICD-10:E75.2	OMIM:615281
ICD-10:Q87.2	OMIM:605282
ICD-10:Q30.8	OMIM:123050
ICD-10:D81.8	OMIM:616740
ICD-10:E72.8	OMIM:615182
ICD-10:E80.6	OMIM:237500
ICD-10:Q82.8	OMIM:245010
ICD-10:E88.1	OMIM:151660
ICD-10:Q76.1	OMIM:214300
ICD-10:Q76.1	OMIM:118100
ICD-10:Q76.1	OMIM:613702
ICD-10:Q82.8	OMIM:308800
ICD-10:Q82.8	OMIM:612843
ICD-10:Q82.8	OMIM:604093
ICD-10:Q77.8	OMIM:245190
ICD-10:C34.8	OMIM:601200
ICD-10:G71.0	OMIM:300695
ICD-10:M35.8	OMIM:615934
ICD-10:Q28.2	OMIM:108010
ICD-10:Q82.8	OMIM:219250
ICD-10:Q87.8	OMIM:176450
ICD-10:Q87.0	OMIM:601707
ICD-10:E83.0	OMIM:121270
ICD-10:Q87.8	OMIM:123790
ICD-10:Q04.3	OMIM:300804
ICD-10:Q04.3	OMIM:615665
ICD-10:Q04.3	OMIM:619476
ICD-10:Q04.3	OMIM:615636
ICD-10:Q04.3	OMIM:619582
ICD-10:Q04.3	OMIM:618161
ICD-10:Q04.3	OMIM:619562
ICD-10:Q04.3	OMIM:213300
ICD-10:Q04.3	OMIM:617622
ICD-10:Q04.3	OMIM:614173
ICD-10:Q04.3	OMIM:616784
ICD-10:Q04.3	OMIM:616781
ICD-10:Q04.3	OMIM:618763
ICD-10:Q04.3	OMIM:612291
ICD-10:Q04.3	OMIM:616654
ICD-10:Q04.3	OMIM:614615
ICD-10:Q04.3	OMIM:614815
ICD-10:Q04.3	OMIM:619185
ICD-10:Q04.3	OMIM:610688
ICD-10:Q04.3	OMIM:617120
ICD-10:Q04.3	OMIM:617757
ICD-10:Q04.3	OMIM:617767
ICD-10:Q04.3	OMIM:617761
ICD-10:Q04.3	OMIM:616490
ICD-10:E71.1	OMIM:613646
ICD-10:Q87.4	OMIM:609192
ICD-10:M30.8	OMIM:615688
ICD-10:I78.0	OMIM:187300
ICD-10:I78.0	OMIM:610655
ICD-10:I78.0	OMIM:600376
ICD-10:I78.0	OMIM:601101
ICD-10:I78.0	OMIM:615506
ICD-10:C62.9	OMIM:273300
ICD-10:E77.8	OMIM:607906
ICD-10:D71	OMIM:618847
ICD-10:D84.8	OMIM:619375
ICD-10:D89.8	OMIM:604416
ICD-10:E88.8	OMIM:610505
ICD-10:Q56.1	OMIM:607080
ICD-10:D76.3	OMIM:602782
ICD-10:E74.8	OMIM:307030
ICD-10:E71.3	OMIM:231680
ICD-10:D69.1	OMIM:619267
ICD-10:D69.1	OMIM:273800
ICD-10:D81.2	OMIM:615897
ICD-10:E76.0	OMIM:607014
ICD-10:E76.0	OMIM:607015
ICD-10:E88.8	OMIM:615578
ICD-10:M08.2	OMIM:618795
ICD-10:M08.2	OMIM:604302
ICD-10:P72.2	OMIM:607200
ICD-10:E74.0	OMIM:232400
ICD-10:Q77.2	OMIM:269860
ICD-10:Q93.5	OMIM:616803
ICD-10:Q04.3	OMIM:617695
ICD-10:Q61.5	OMIM:614377
ICD-10:Q61.5	OMIM:613820
ICD-10:Q61.5	OMIM:613824
ICD-10:Q61.5	OMIM:615862
ICD-10:Q61.5	OMIM:602088
ICD-10:Q61.5	OMIM:613159
ICD-10:Q61.5	OMIM:606966
ICD-10:Q61.5	OMIM:611498
ICD-10:Q61.5	OMIM:604387
ICD-10:Q61.5	OMIM:617271
ICD-10:E74.0	OMIM:232600
ICD-10:E77.8	OMIM:616682
ICD-10:E72.1	OMIM:249650
ICD-10:K00.5	OMIM:204690
ICD-10:Q89.0	OMIM:271400
ICD-10:H18.5	OMIM:610158
ICD-10:H18.5	OMIM:613268
ICD-10:H18.5	OMIM:613269
ICD-10:H18.5	OMIM:613267
ICD-10:H18.5	OMIM:136800
ICD-10:H18.5	OMIM:613270
ICD-10:H18.5	OMIM:613271
ICD-10:H18.5	OMIM:615523
ICD-10:Q44.2	OMIM:210500
ICD-10:E77.8	OMIM:602579
ICD-10:C11.0	OMIM:161550
ICD-10:C11.2	OMIM:161550
ICD-10:C11.3	OMIM:161550
ICD-10:C11.1	OMIM:161550
ICD-10:C11.0	OMIM:617075
ICD-10:C11.2	OMIM:617075
ICD-10:C11.3	OMIM:617075
ICD-10:C11.1	OMIM:617075
ICD-10:C11.0	OMIM:607107
ICD-10:C11.2	OMIM:607107
ICD-10:C11.3	OMIM:607107
ICD-10:C11.1	OMIM:607107
ICD-10:Q87.1	OMIM:618529
ICD-10:Q87.1	OMIM:122780
ICD-10:C74.0	OMIM:202300
ICD-10:Q74.1	OMIM:147891
ICD-10:M06.8	OMIM:606835
ICD-10:Q87.0	OMIM:612290
ICD-10:Q87.5	OMIM:615630
ICD-10:Q87.5	OMIM:266920
ICD-10:Q82.8	OMIM:615598
ICD-10:Q87.8	OMIM:202650
ICD-10:D70	OMIM:617014
ICD-10:Q87.8	OMIM:300863
ICD-10:Q87.8	OMIM:300864
ICD-10:Q87.5	OMIM:133690
ICD-10:Q87.0	OMIM:182150
ICD-10:M34.8	OMIM:181750
ICD-10:M34.0	OMIM:181750
ICD-10:M34.1	OMIM:181750
ICD-10:M34.9	OMIM:181750
ICD-10:M34.2	OMIM:181750
ICD-10:Q87.8	OMIM:616354
ICD-10:K76.8	OMIM:614156
ICD-10:E75.2	OMIM:272200
ICD-10:G60.0	OMIM:601472
ICD-10:Q07.8	OMIM:613730
ICD-10:Q87.0	OMIM:613456
ICD-10:N62	OMIM:113670
ICD-10:Q68.1	OMIM:114200
ICD-10:D55.2	OMIM:235700
ICD-10:G71.2	OMIM:617114
ICD-10:E77.8	OMIM:615596
ICD-10:E77.8	OMIM:615597
ICD-10:E77.8	OMIM:300934
ICD-10:G71.2	OMIM:615352
ICD-10:E79.8	OMIM:613161
ICD-10:M35.4	OMIM:226350
ICD-10:Q82.8	OMIM:619209
ICD-10:Q82.8	OMIM:618531
ICD-10:Q82.8	OMIM:617756
ICD-10:Q82.8	OMIM:133200
ICD-10:Q79.2	OMIM:182210
ICD-10:Q87.1	OMIM:269880
ICD-10:Q74.8	OMIM:113450
ICD-10:Q87.2	OMIM:600145
ICD-10:E77.8	OMIM:269921
ICD-10:Q87.0	OMIM:261800
ICD-10:L99.0*	OMIM:617920
ICD-10:E85.4+	OMIM:617920
ICD-10:G24.1	OMIM:616398
ICD-10:G24.1	OMIM:159900
ICD-10:N04.8	OMIM:619263
ICD-10:E72.1	OMIM:277410
ICD-10:M85.8	OMIM:126550
ICD-10:D44.8	OMIM:604287
ICD-10:L87.1	OMIM:216700
ICD-10:Q87.8	OMIM:184460
ICD-10:E83.2	OMIM:194470
ICD-10:G37.8	OMIM:300232
ICD-10:G90.8	OMIM:167400
ICD-10:Q93.5	OMIM:612242
ICD-10:Q87.3	OMIM:602535
ICD-10:Q87.8	OMIM:206900
ICD-10:P28.0	OMIM:265120
ICD-10:J84.8	OMIM:610913
ICD-10:E55.0	OMIM:264700
ICD-10:E55.0	OMIM:600081
ICD-10:E88.8	OMIM:256000
ICD-10:G40.0	OMIM:614418
ICD-10:G24.1	OMIM:128230
ICD-10:G24.1	OMIM:619911
ICD-10:Q92.3	OMIM:608636
ICD-10:E66.8	OMIM:600955
ICD-10:D89.8	OMIM:606367
ICD-10:E74.3	OMIM:606824
ICD-10:E79.8	OMIM:300661
ICD-10:Q79.8	OMIM:178110
ICD-10:C88.0	OMIM:610430
ICD-10:C88.0	OMIM:153600
ICD-10:Q87.5	OMIM:157151
ICD-10:Q11.2	OMIM:309801
ICD-10:Q11.2	OMIM:300952
ICD-10:Q11.2	OMIM:300887
ICD-10:Q87.8	OMIM:249600
ICD-10:Q87.1	OMIM:616835
ICD-10:Q87.1	OMIM:613805
ICD-10:Q87.1	OMIM:613804
ICD-10:Q87.1	OMIM:613800
ICD-10:Q87.1	OMIM:613803
ICD-10:Q87.1	OMIM:617063
ICD-10:Q87.1	OMIM:224690
ICD-10:P70.2	OMIM:610199
ICD-10:C64	OMIM:194090
ICD-10:C64	OMIM:601363
ICD-10:C64	OMIM:194071
ICD-10:C64	OMIM:194070
ICD-10:C64	OMIM:616806
ICD-10:C64	OMIM:601583
ICD-10:C34.9	OMIM:601200
ICD-10:C34.2	OMIM:601200
ICD-10:C34.3	OMIM:601200
ICD-10:C34.1	OMIM:601200
ICD-10:N16.3*	OMIM:219800
ICD-10:E72.0+	OMIM:219800
ICD-10:Q77.7	OMIM:271665
ICD-10:E77.1	OMIM:609242
ICD-10:Q82.8	OMIM:614928
ICD-10:Q82.8	OMIM:614927
ICD-10:Q82.8	OMIM:614929
ICD-10:Q82.8	OMIM:602032
ICD-10:Q82.8	OMIM:614931
ICD-10:H35.5	OMIM:600790
ICD-10:G25.5	OMIM:616922
ICD-10:C13.0	OMIM:275355
ICD-10:C13.2	OMIM:275355
ICD-10:C13.8	OMIM:275355
ICD-10:C12	OMIM:275355
ICD-10:Q87.8	OMIM:606170
ICD-10:Q79.8	OMIM:618469
ICD-10:Q79.8	OMIM:265000
ICD-10:J38.0	OMIM:193240
ICD-10:Q87.8	OMIM:177980
ICD-10:Q10.0	OMIM:178330
ICD-10:Q87.0	OMIM:243310
ICD-10:Q87.0	OMIM:614583
ICD-10:Q78.0	OMIM:166230
ICD-10:Q78.0	OMIM:166210
ICD-10:Q78.0	OMIM:166220
ICD-10:Q78.0	OMIM:615066
ICD-10:Q78.0	OMIM:613849
ICD-10:Q78.0	OMIM:619131
ICD-10:Q78.0	OMIM:610967
ICD-10:Q78.0	OMIM:619795
ICD-10:Q78.0	OMIM:166200
ICD-10:Q78.0	OMIM:616507
ICD-10:G71.2	OMIM:615368
ICD-10:G31.8	OMIM:615924
ICD-10:Q87.1	OMIM:176270
ICD-10:D47.1	OMIM:616604
ICD-10:Q87.8	OMIM:309545
ICD-10:Q87.2	OMIM:300244
ICD-10:L21.1	OMIM:609536
ICD-10:Q77.7	OMIM:269250
ICD-10:N25.1	OMIM:221995
ICD-10:E31.0	OMIM:269200
ICD-10:Q82.8	OMIM:615704
ICD-10:D82.8	OMIM:604173
ICD-10:G31.8	OMIM:615851
ICD-10:Q78.8	OMIM:269300
ICD-10:E74.0	OMIM:232240
ICD-10:E74.0	OMIM:232220
ICD-10:Q81.0	OMIM:609638
ICD-10:Q81.0	OMIM:609352
ICD-10:Q81.0	OMIM:612138
ICD-10:L63.1	OMIM:104000
ICD-10:L63.1	OMIM:610753
ICD-10:L63.1	OMIM:203655
ICD-10:Q85.1	OMIM:613254
ICD-10:Q85.1	OMIM:191100
ICD-10:Q87.8	OMIM:615849
ICD-10:Q87.5	OMIM:605822
ICD-10:Q92.3	OMIM:156200
ICD-10:Q87.1	OMIM:617604
ICD-10:Q87.8	OMIM:606772
ICD-10:K63.9	OMIM:614162
ICD-10:K76.8	OMIM:607765
ICD-10:Q15.8	OMIM:309300
ICD-10:E72.2	OMIM:605814
ICD-10:E88.8	OMIM:617872
ICD-10:E88.8	OMIM:551500
ICD-10:E29.1	OMIM:202110
ICD-10:Q85.8	OMIM:616858
ICD-10:Q85.8	OMIM:158350
ICD-10:Q85.8	OMIM:615107
ICD-10:Q85.8	OMIM:615109
ICD-10:Q85.8	OMIM:615108
ICD-10:Q35	OMIM:119540
ICD-10:Q74.8	OMIM:228200
ICD-10:Q87.8	OMIM:181180
ICD-10:Q87.8	OMIM:119550
ICD-10:Q87.8	OMIM:216300
ICD-10:G11.4	OMIM:615033
ICD-10:G11.4	OMIM:615031
ICD-10:Q82.5	OMIM:605827
ICD-10:G40.0	OMIM:610353
ICD-10:G40.0	OMIM:603204
ICD-10:G40.0	OMIM:600513
ICD-10:G40.0	OMIM:605375
ICD-10:G40.0	OMIM:615005
ICD-10:Q87.8	OMIM:235255
ICD-10:K00.5	OMIM:125400
ICD-10:L13.0	OMIM:601230
ICD-10:E75.2	OMIM:221790
ICD-10:N25.8	OMIM:300555
ICD-10:N25.8	OMIM:300554
ICD-10:N25.8	OMIM:300009
ICD-10:N25.8	OMIM:310468
ICD-10:N25.8	OMIM:308990
ICD-10:Q82.8	OMIM:129200
ICD-10:Q82.8	OMIM:221810
ICD-10:Q61.5	OMIM:174000
ICD-10:E88.2	OMIM:614103
ICD-10:G40.4	OMIM:602066
ICD-10:D68.0	OMIM:314560
ICD-10:D68.0	OMIM:193400
ICD-10:N46	OMIM:619044
ICD-10:N46	OMIM:301059
ICD-10:N46	OMIM:619095
ICD-10:N46	OMIM:619094
ICD-10:N46	OMIM:102530
ICD-10:N46	OMIM:615413
ICD-10:N46	OMIM:619145
ICD-10:N46	OMIM:619144
ICD-10:N46	OMIM:613958
ICD-10:N46	OMIM:619102
ICD-10:N46	OMIM:619177
ICD-10:N46	OMIM:619258
ICD-10:N46	OMIM:243060
ICD-10:N46	OMIM:617706
ICD-10:N46	OMIM:617707
ICD-10:N46	OMIM:620222
ICD-10:N46	OMIM:615081
ICD-10:N46	OMIM:620103
ICD-10:N46	OMIM:619585
ICD-10:N46	OMIM:619689
ICD-10:N46	OMIM:258150
ICD-10:N46	OMIM:616950
ICD-10:N46	OMIM:619515
ICD-10:N46	OMIM:619937
ICD-10:N46	OMIM:619646
ICD-10:N46	OMIM:619645
ICD-10:N46	OMIM:619867
ICD-10:N46	OMIM:620084
ICD-10:N46	OMIM:399805
ICD-10:N46	OMIM:617960
ICD-10:N46	OMIM:619803
ICD-10:N46	OMIM:619805
ICD-10:N46	OMIM:615841
ICD-10:N46	OMIM:615842
ICD-10:N46	OMIM:618086
ICD-10:N46	OMIM:619949
ICD-10:N46	OMIM:619380
ICD-10:N46	OMIM:619878
ICD-10:N46	OMIM:619202
ICD-10:N46	OMIM:613957
ICD-10:N46	OMIM:619712
ICD-10:N46	OMIM:620196
ICD-10:N46	OMIM:619108
ICD-10:N46	OMIM:619528
ICD-10:N46	OMIM:619673
ICD-10:N46	OMIM:619672
ICD-10:N46	OMIM:309120
ICD-10:N46	OMIM:619799
ICD-10:N46	OMIM:305700
ICD-10:N46	OMIM:270960
ICD-10:N46	OMIM:619696
ICD-10:N46	OMIM:618110
ICD-10:N46	OMIM:618115
ICD-10:N46	OMIM:108420
ICD-10:N46	OMIM:620170
ICD-10:N46	OMIM:619828
ICD-10:N46	OMIM:619826
ICD-10:N46	OMIM:619379
ICD-10:Q87.8	OMIM:616756
ICD-10:Q87.8	OMIM:617157
ICD-10:G71.8	OMIM:310440
ICD-10:E88.0	OMIM:617936
ICD-10:Q87.2	OMIM:211930
ICD-10:Q87.1	OMIM:211910
ICD-10:Q87.1	OMIM:211920
ICD-10:Q87.0	OMIM:602612
ICD-10:Q78.3	OMIM:131300
ICD-10:R77.2	OMIM:615970
ICD-10:R77.2	OMIM:615969
ICD-10:Q87.2	OMIM:615170
ICD-10:E77.8	OMIM:613661
ICD-10:Q93.5	OMIM:612001
ICD-10:Q66.8	OMIM:119800
ICD-10:Q66.8	OMIM:613618
ICD-10:E72.2	OMIM:237300
ICD-10:Q60.4	OMIM:120330
ICD-10:Q87.1	OMIM:120400
ICD-10:Q13.8	OMIM:120433
ICD-10:Q21.1	OMIM:613087
ICD-10:Q21.1	OMIM:614475
ICD-10:Q21.1	OMIM:108800
ICD-10:Q21.1	OMIM:614433
ICD-10:Q21.1	OMIM:612794
ICD-10:Q21.1	OMIM:607941
ICD-10:Q21.1	OMIM:108900
ICD-10:E72.1	OMIM:236270
ICD-10:Q82.8	OMIM:607656
ICD-10:Q18.8	OMIM:614687
ICD-10:Q77.8	OMIM:313420
ICD-10:Q77.8	OMIM:602271
ICD-10:Q77.4	OMIM:146000
ICD-10:E53.8	OMIM:253270
ICD-10:D68.2	OMIM:234000
ICD-10:Q21.3	OMIM:187500
ICD-10:Q21.3	OMIM:618780
ICD-10:Q99.8	OMIM:614290
ICD-10:Q87.8	OMIM:273395
ICD-10:Q87.8	OMIM:618021
ICD-10:Q87.8	OMIM:601127
ICD-10:E75.2	OMIM:607616
ICD-10:G25.8	OMIM:616059
ICD-10:G25.8	OMIM:618264
ICD-10:G25.8	OMIM:614508
ICD-10:G25.8	OMIM:157600
ICD-10:G31.8	OMIM:618278
ICD-10:G23.0	OMIM:606159
ICD-10:Q87.0	OMIM:616083
ICD-10:Q87.0	OMIM:616078
ICD-10:D84.8	OMIM:616100
ICD-10:Q87.8	OMIM:300912
ICD-10:Q87.8	OMIM:229230
ICD-10:E80.5	OMIM:606785
ICD-10:Q87.0	OMIM:609640
ICD-10:Q87.8	OMIM:210745
ICD-10:Q87.0	OMIM:617666
ICD-10:Q87.0	OMIM:617667
ICD-10:Q87.0	OMIM:219000
ICD-10:Q78.0	OMIM:112240
ICD-10:Q78.0	OMIM:616294
ICD-10:Q87.8	OMIM:229850
ICD-10:E74.1	OMIM:229800
ICD-10:Q87.0	OMIM:193700
ICD-10:Q87.0	OMIM:277720
ICD-10:Q87.0	OMIM:616266
ICD-10:Q87.0	OMIM:618436
ICD-10:E83.0	OMIM:609313
ICD-10:M81.5	OMIM:615221
ICD-10:M81.5	OMIM:259750
ICD-10:Q87.8	OMIM:300218
ICD-10:H18.5	OMIM:618767
ICD-10:H18.5	OMIM:122100
ICD-10:E34.3	OMIM:604271
ICD-10:D11.0	OMIM:181030
ICD-10:H35.0	OMIM:617572
ICD-10:H35.0	OMIM:305390
ICD-10:H35.0	OMIM:601813
ICD-10:H35.0	OMIM:605750
ICD-10:H35.0	OMIM:613310
ICD-10:H35.0	OMIM:133780
ICD-10:H35.0	OMIM:616468
ICD-10:Q93.5	OMIM:609640
ICD-10:L56.8	OMIM:600630
ICD-10:L56.8	OMIM:614621
ICD-10:L56.8	OMIM:614640
ICD-10:H35.5	OMIM:300600
ICD-10:G71.3	OMIM:615673
ICD-10:D61.0	OMIM:615715
ICD-10:Q04.3	OMIM:300215
ICD-10:D84.8	OMIM:616126
ICD-10:E72.2	OMIM:215700
ICD-10:Q34.8	OMIM:300455
ICD-10:Q60.1	OMIM:191830
ICD-10:Q60.0	OMIM:191830
ICD-10:Q60.2	OMIM:191830
ICD-10:Q60.1	OMIM:615721
ICD-10:Q60.0	OMIM:615721
ICD-10:Q60.2	OMIM:615721
ICD-10:D58.8	OMIM:609153
ICD-10:Q87.5	OMIM:260660
ICD-10:D04.8	OMIM:618373
ICD-10:G60.0	OMIM:616491
ICD-10:E66.8	OMIM:614963
ICD-10:Q87.8	OMIM:312840
ICD-10:Q87.8	OMIM:314500
ICD-10:Q51.2	OMIM:192050
ICD-10:M85.2	OMIM:239100
ICD-10:M85.2	OMIM:144750
ICD-10:Q87.8	OMIM:276950
ICD-10:Q87.8	OMIM:314390
ICD-10:E71.1	OMIM:614105
ICD-10:G71.0	OMIM:614065
ICD-10:D82.3	OMIM:308240
ICD-10:D82.3	OMIM:300635
ICD-10:Q75.0	OMIM:218600
ICD-10:C44.9	OMIM:135150
ICD-10:Q68.1	OMIM:109300
ICD-10:E31.8	OMIM:210740
ICD-10:K13.0	OMIM:118330
ICD-10:Q87.8	OMIM:251290
ICD-10:E03.1	OMIM:241850
ICD-10:J84.8	OMIM:614748
ICD-10:L59.8	OMIM:133000
ICD-10:D89.8	OMIM:616115
ICD-10:Q87.8	OMIM:614261
ICD-10:E88.8	OMIM:611719
ICD-10:E74.0	OMIM:616199
ICD-10:Q87.8	OMIM:122430
ICD-10:Q27.8	OMIM:112200
ICD-10:Q99.8	OMIM:257300
ICD-10:Q99.8	OMIM:614114
ICD-10:Q99.8	OMIM:620189
ICD-10:Q99.8	OMIM:617598
ICD-10:Q99.8	OMIM:620153
ICD-10:Q28.2	OMIM:618196
ICD-10:Q81.2	OMIM:131850
ICD-10:H35.5	OMIM:210370
ICD-10:G71.2	OMIM:300718
ICD-10:G71.2	OMIM:300717
ICD-10:Q87.2	OMIM:103300
ICD-10:Q84.2	OMIM:307150
ICD-10:M85.2	OMIM:144800
ICD-10:E16.3	OMIM:619290
ICD-10:N04.1	OMIM:194080
ICD-10:Q82.8	OMIM:148350
ICD-10:Q82.8	OMIM:148730
ICD-10:E72.3	OMIM:238710
ICD-10:E72.3	OMIM:238700
ICD-10:M48.1	OMIM:106400
ICD-10:Q82.8	OMIM:148360
ICD-10:E75.2	OMIM:245200
ICD-10:E75.2	OMIM:611722
ICD-10:G80.1	OMIM:615075
ICD-10:Q87.3	OMIM:618272
ICD-10:G71.2	OMIM:613204
ICD-10:D56.0	OMIM:236750
ICD-10:Q81.2	OMIM:604129
ICD-10:D89.8	OMIM:616744
ICD-10:D89.8	OMIM:301074
ICD-10:G11.4	OMIM:613206
ICD-10:G11.4	OMIM:609541
ICD-10:Q87.8	OMIM:146510
ICD-10:Q73.8	OMIM:112600
ICD-10:D72.8	OMIM:162830
ICD-10:G51.4	OMIM:606703
ICD-10:G31.8	OMIM:617054
ICD-10:Q87.8	OMIM:203550
ICD-10:G11.3	OMIM:208900
ICD-10:G11.3	OMIM:208910
ICD-10:E70.3	OMIM:300650
ICD-10:Q93.5	OMIM:600430
ICD-10:Q87.2	OMIM:181250
ICD-10:Q87.8	OMIM:104130
ICD-10:Q93.5	OMIM:611102
ICD-10:D81.2	OMIM:615592
ICD-10:D81.2	OMIM:618204
ICD-10:E75.5	OMIM:213700
ICD-10:J84.8	OMIM:610921
ICD-10:I99	OMIM:611773
ICD-10:Q80.8	OMIM:270300
ICD-10:D46.7	OMIM:619041
ICD-10:D46.7	OMIM:252270
ICD-10:H35.5	OMIM:136880
ICD-10:D68.2	OMIM:227500
ICD-10:Q87.8	OMIM:266255
ICD-10:C49.9	OMIM:300813
ICD-10:Q76.4	OMIM:272460
ICD-10:H18.5	OMIM:612867
ICD-10:Q04.3	OMIM:614969
ICD-10:G11.0	OMIM:608029
ICD-10:M85.2	OMIM:144755
ICD-10:G71.0	OMIM:613157
ICD-10:G40.3	OMIM:254770
ICD-10:G40.3	OMIM:608816
ICD-10:G40.3	OMIM:614280
ICD-10:G40.3	OMIM:607628
ICD-10:G40.3	OMIM:611364
ICD-10:G40.3	OMIM:607682
ICD-10:G40.3	OMIM:611136
ICD-10:G40.3	OMIM:617924
ICD-10:G40.3	OMIM:604827
ICD-10:G40.3	OMIM:613060
ICD-10:Q87.8	OMIM:218040
ICD-10:Q87.8	OMIM:249630
ICD-10:F71.1	OMIM:300055
ICD-10:F72.9	OMIM:309555
ICD-10:E75.2	OMIM:613724
ICD-10:Q04.8	OMIM:610042
ICD-10:Q79.8	OMIM:217100
ICD-10:G23.3	OMIM:146500
ICD-10:G23.2	OMIM:146500
ICD-10:G30.0	OMIM:609636
ICD-10:G30.0	OMIM:605526
ICD-10:G30.0	OMIM:611152
ICD-10:G30.0	OMIM:611154
ICD-10:G30.0	OMIM:607822
ICD-10:G30.0	OMIM:607116
ICD-10:G30.0	OMIM:605055
ICD-10:G30.0	OMIM:604154
ICD-10:G30.0	OMIM:609790
ICD-10:G30.0	OMIM:606187
ICD-10:G30.0	OMIM:606889
ICD-10:G30.0	OMIM:602096
ICD-10:G30.0	OMIM:104300
ICD-10:G30.0	OMIM:611073
ICD-10:G30.0	OMIM:104310
ICD-10:Q82.4	OMIM:104570
ICD-10:Q84.2	OMIM:145701
ICD-10:Q73.0	OMIM:601360
ICD-10:H35.5	OMIM:204110
ICD-10:Q69.1	OMIM:174400
ICD-10:D69.8	OMIM:614201
ICD-10:C16.9	OMIM:619182
ICD-10:D75.0	OMIM:133100
ICD-10:Q84.1	OMIM:158000
ICD-10:M89.8	OMIM:165800
ICD-10:Q87.0	OMIM:609166
ICD-10:G71.0	OMIM:614321
ICD-10:E88.1	OMIM:614098
ICD-10:Q75.1	OMIM:612247
ICD-10:G12.8	OMIM:616867
ICD-10:G12.8	OMIM:616866
ICD-10:G71.0	OMIM:617066
ICD-10:H53.5	OMIM:613093
ICD-10:H53.5	OMIM:262300
ICD-10:H53.5	OMIM:616517
ICD-10:H53.5	OMIM:610024
ICD-10:H53.5	OMIM:216900
ICD-10:H53.5	OMIM:613856
ICD-10:E76.2	OMIM:253220
ICD-10:Q87.0	OMIM:605627
ICD-10:E78.3	OMIM:144650
ICD-10:E71.1	OMIM:251120
ICD-10:K00.2	OMIM:166750
ICD-10:Q78.2	OMIM:144750
ICD-10:Q87.5	OMIM:259780
ICD-10:M89.4	OMIM:259100
ICD-10:M89.4	OMIM:614441
ICD-10:M89.4	OMIM:167100
ICD-10:Q87.0	OMIM:166780
ICD-10:Q87.0	OMIM:615560
ICD-10:G40.4	OMIM:600176
ICD-10:E77.8	OMIM:300884
ICD-10:Q82.8	OMIM:101900
ICD-10:D45	OMIM:263300
ICD-10:Q87.8	OMIM:619080
ICD-10:Q87.8	OMIM:619083
ICD-10:E23.0	OMIM:614897
ICD-10:E23.0	OMIM:614840
ICD-10:E23.0	OMIM:614880
ICD-10:E23.0	OMIM:616030
ICD-10:E23.0	OMIM:615267
ICD-10:E23.0	OMIM:615266
ICD-10:E23.0	OMIM:615269
ICD-10:E23.0	OMIM:244200
ICD-10:E23.0	OMIM:615271
ICD-10:E23.0	OMIM:615270
ICD-10:E23.0	OMIM:614858
ICD-10:E23.0	OMIM:618841
ICD-10:E23.0	OMIM:614837
ICD-10:E23.0	OMIM:614838
ICD-10:E23.0	OMIM:147950
ICD-10:E23.0	OMIM:612370
ICD-10:E23.0	OMIM:612702
ICD-10:E23.0	OMIM:610628
ICD-10:E23.0	OMIM:308700
ICD-10:G11.4	OMIM:615625
ICD-10:G93.8	OMIM:615493
ICD-10:D23.9	OMIM:190340
ICD-10:E88.8	OMIM:616794
ICD-10:Q77.8	OMIM:184255
ICD-10:Q82.4	OMIM:601345
ICD-10:Q04.6	OMIM:269160
